id,title,thumbnail_id,listing_type_id,permalink,category_id,domain_id,order_backend,price,sold_quantity,available_quantity,tags,shipping__logistic_type,shipping__mode,shipping__store_pick_up,shipping__free_shipping,shipping__tags,seller__id,seller__nickname,seller__tags,seller__seller_reputation__level_id,seller__seller_reputation__power_seller_status,seller__seller_reputation__transactions__canceled,seller__seller_reputation__transactions__completed,seller__seller_reputation__transactions__ratings__negative,seller__seller_reputation__transactions__ratings__neutral,seller__seller_reputation__transactions__ratings__positive,seller__seller_reputation__transactions__total,seller__seller_reputation__metrics__sales__period,seller__seller_reputation__metrics__sales__completed,seller__seller_reputation__metrics__claims__period,seller__seller_reputation__metrics__claims__rate,seller__seller_reputation__metrics__claims__value,seller__seller_reputation__metrics__delayed_handling_time__period,seller__seller_reputation__metrics__delayed_handling_time__rate,seller__seller_reputation__metrics__delayed_handling_time__value,seller__seller_reputation__metrics__cancellations__period,seller__seller_reputation__metrics__cancellations__rate,seller__seller_reputation__metrics__cancellations__value,installments__quantity,installments__amount,installments__rate,days_remaining,years_active
MLA1234339692,Bicicleta Femenina Love Lady R20 Frenos V-brakes Y Tambor Color Rosa Con Ruedas De Entrenamiento  ,729472-MLA50913080101_072022,gold_pro,https://www.mercadolibre.com.ar/bicicleta-femenina-love-lady-r20-frenos-v-brakes-y-tambor-color-rosa-con-ruedas-de-entrenamiento/p/MLA19468825,MLA12012,MLA-BICYCLES,26,69655.2,0,50,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",103344110,ESTHERGELEN,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,601,5461,0.19,0.12,0.69,6062,60 days,1055,60 days,0.0085,10,60 days,0.0779,77,60 days,0.0145,17,6,11609.2,0.0,7196,11
MLA910310272,Pistola De Agua Water Backpack Frozen Ditoys 2310,678394-MLA45062042867_032021,gold_special,https://articulo.mercadolibre.com.ar/MLA-910310272-pistola-de-agua-water-backpack-frozen-ditoys-2310-_JM,MLA90321,MLA-TOY_GUNS,27,3242.39,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,"['MLA-chg-threshold-ago-22', 'self_service_in']",380185352,WEYNOSRL,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1034,22034,0.04,0.02,0.94,23068,60 days,5288,60 days,0.0045,25,60 days,0.0064,33,60 days,0.0034,19,6,801.68,48.35,6578,4
MLA1165967135,Pizarra Blanca 100x140cm +accesorios De Regalo Uso Intensivo,881348-MLA51757407448_092022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1165967135-pizarra-blanca-100x140cm-accesorios-de-regalo-uso-intensivo-_JM,MLA48868,MLA-CHALKBOARDS_AND_WHITEBOARDS,28,14504.0,100,500,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",621313668,DOGGO PIZARRAS,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,1108,16567,0.06,0.03,0.91,17675,60 days,3596,60 days,0.0124,48,60 days,0.0022,8,60 days,0.0028,11,6,3586.11,48.35,7134,2
MLA1120938010,La Le Lu Lali Muñeca Interactiva,895030-MLA48379340013_112021,gold_special,https://www.mercadolibre.com.ar/la-le-lu-lali-muneca-interactiva/p/MLA8021086,MLA2968,MLA-DOLLS,29,8540.0,5,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",38311928,JUGUETERIA CANALEJAS,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1225,41493,0.0,0.01,0.99,42718,60 days,7831,60 days,0.0012,10,60 days,0.0033,25,60 days,0.0,1,6,2111.51,48.35,6909,12
MLA1142552738,Máquina De Coser Infantil Con Luz,854848-MLA50305796291_062022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1142552738-maquina-de-coser-infantil-con-luz-_JM,MLA429209,MLA-TOY_SEWING_MACHINES,30,7999.0,100,1,"['good_quality_thumbnail', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",75058432,INFANCENTER,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,3034,66563,0.03,0.01,0.96,69597,60 days,12383,60 days,0.0033,43,60 days,0.003,38,60 days,0.0049,64,6,1977.75,48.35,7047,18
MLA836550602,"Flota Flota Flotador 175x6,5 Cm Para Pileta Varios Colores!!",894959-MLA40583534778_012020,gold_special,https://articulo.mercadolibre.com.ar/MLA-836550602-flota-flota-flotador-175x65-cm-para-pileta-varios-colores-_JM,MLA40387,MLA-POOL_INFLATABLES,31,349.99,500,500,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],105539832,METYMAS,"['normal', 'credits_profile', 'messages_as_seller']",5_green,platinum,2188,38942,0.02,0.03,0.95,41130,60 days,6237,60 days,0.0082,55,60 days,0.0079,45,60 days,0.0007,5,6,86.54,48.35,6179,10
MLA874406406,Gimnasio Manta Estimulacion Bebe Super Colorido,929452-MLA50293316022_062022,gold_special,https://articulo.mercadolibre.com.ar/MLA-874406406-gimnasio-manta-estimulacion-bebe-super-colorido-_JM,MLA27814,MLA-BABY_GYMS,32,11850.0,25,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",172184513,RODADOSSOFIA,"['normal', 'eshop', 'mshops', 'credits_profile', 'credits_priority_4', 'messages_as_seller']",5_green,platinum,443,7484,0.02,0.02,0.96,7927,60 days,429,60 days,0.0065,3,60 days,0.0255,11,60 days,0.0065,3,6,2929.91,48.35,6384,8
MLA1150388812,Pica Juego De Mesa Didactico Jugando A La Escondida Top Toys,734813-MLA41951194439_052020,gold_special,https://www.mercadolibre.com.ar/pica-juego-de-mesa-didactico-jugando-a-la-escondida-top-toys/p/MLA19492035,MLA1161,MLA-BOARD_GAMES,33,3849.23,2,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'moderation_penalty', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],234885878,PLAYKING2020,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,317,5484,0.03,0.01,0.96,5801,60 days,990,60 days,0.0056,6,60 days,0.0411,40,60 days,0.0056,6,6,951.72,48.35,7100,6
MLA1173308512,Super Cute Sisi Glitzy Cool Con Luz Y Sonido Cuota,728991-MLA49011335924_022022,gold_pro,https://articulo.mercadolibre.com.ar/MLA-1173308512-super-cute-sisi-glitzy-cool-con-luz-y-sonido-cuota-_JM,MLA2968,MLA-DOLLS,34,14199.0,50,50,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,True,True,"['self_service_in', 'mandatory_free_shipping']",146045628,JUGUETERIA CARROUSEL,"['brand', 'large_seller', 'eshop', 'credits_profile', 'messages_as_seller']",5_green,platinum,1715,24269,0.09,0.04,0.87,25984,60 days,3192,60 days,0.0054,19,60 days,0.0246,79,60 days,0.0069,24,6,2366.5,0.0,7146,9
MLA1147758081,La Jungla Juego De Mesa Monitos Monky Faydi 810-0013,781958-MLA50822847771_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1147758081-la-jungla-juego-de-mesa-monitos-monky-faydi-810-0013-_JM,MLA1161,MLA-BOARD_GAMES,35,2996.79,200,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],380185352,WEYNOSRL,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1034,22034,0.04,0.02,0.94,23068,60 days,5288,60 days,0.0045,25,60 days,0.0064,33,60 days,0.0034,19,6,740.96,48.35,7084,4
MLA1260369814,Rompecabezas Puzzle 240 Piezas Stitch Tapimovil,679638-MLA52421306239_112022,gold_special,https://www.mercadolibre.com.ar/rompecabezas-puzzle-240-piezas-stitch-tapimovil/p/MLA19861238,MLA1858,MLA-PUZZLES,36,2699.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],148114094,MUNDO MANIAS,"['normal', 'credits_priority_4', 'credits_profile', 'eshop', 'mshops', 'medium_seller_advanced', 'messages_as_seller']",5_green,platinum,2261,64579,0.01,0.01,0.98,66840,60 days,14251,60 days,0.0008,13,60 days,0.0015,22,60 days,0.0004,6,6,667.33,48.35,7213,9
MLA1192581306,Colchoneta Inflable Pileta Bestway Cocodrilo 152x71cm,730123-MLA51935398999_102022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1192581306-colchoneta-inflable-pileta-bestway-cocodrilo-152x71cm-_JM,MLA40387,MLA-POOL_INFLATABLES,37,4490.0,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],132235823,LATRIESTINAML,"['normal', 'credits_priority_4', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,6353,97249,0.03,0.02,0.95,103602,60 days,21205,60 days,0.0078,176,60 days,0.0147,300,60 days,0.0064,146,6,1110.15,48.35,7168,10
MLA903473862,Monopatin Adultos Aluminio Reforzado Plegable 100kg,949162-MLA52983083819_122022,gold_pro,https://articulo.mercadolibre.com.ar/MLA-903473862-monopatin-adultos-aluminio-reforzado-plegable-100kg-_JM,MLA12065,MLA-KICK_SCOOTERS,38,29365.2,150,1,"['good_quality_picture', 'good_quality_thumbnail', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,['mandatory_free_shipping'],379939965,FR80 STORE,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,692,11770,0.02,0.01,0.97,12462,60 days,4123,60 days,0.0082,36,60 days,0.0079,29,60 days,0.0045,20,6,4894.2,0.0,6524,4
MLA1283283854,Figura Articulada 30 Cm Mr Freeze Int 6062922dc Muñeco Frio,762018-MLA48710817720_122021,gold_special,https://www.mercadolibre.com.ar/figura-articulada-30-cm-mr-freeze-int-6062922dc-muneco-frio/p/MLA19813755,MLA3422,MLA-ACTION_FIGURES,39,8000.0,0,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,True,"['MLA-chg-threshold-Feb-23', 'mandatory_free_shipping']",457240409,LULATOYS,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,,4,62,0.0,0.03,0.97,66,365 days,62,365 days,0.0,1,365 days,0.0,0,365 days,0.0,2,6,1978.0,48.35,7231,3
MLA1297537115,Pescaloca Juego De Pesca Con Agua Magnific Niños Niñas,924769-MLA48418078143_122021,gold_special,https://www.mercadolibre.com.ar/pescaloca-juego-de-pesca-con-agua-magnific-ninos-ninas/p/MLA20036671,MLA1161,MLA-BOARD_GAMES,40,6590.0,1,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['MLA-chg-threshold-Feb-23'],589370731,MYTOYS S.A.,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,286,5231,0.01,0.03,0.96,5517,60 days,1884,60 days,0.011,22,60 days,0.0095,17,60 days,0.0075,15,6,1629.38,48.35,7249,2
MLA1131413222,Mesa De Ping Pong Piramydes Global Profesional Plegable Fabricada En Melamina Color Azul,703273-MLA40312695692_012020,gold_special,https://www.mercadolibre.com.ar/mesa-de-ping-pong-piramydes-global-profesional-plegable-fabricada-en-melamina-color-azul/p/MLA15276755,MLA12254,MLA-TABLE_TENNIS_TABLES,41,74999.0,5,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment']",not_specified,not_specified,False,False,[],330464665,DEPORTESBRIENZA5,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,silver,36,466,0.01,0.01,0.98,502,60 days,81,60 days,0.0,1,60 days,0.0333,1,60 days,0.0,0,6,18543.5,48.35,6981,4
MLA1108119613,Rompecabeza Puzzle 1000 Piezas Romance Cafe Atardecer,886207-MLA47875918529_102021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1108119613-rompecabeza-puzzle-1000-piezas-romance-cafe-atardecer-_JM,MLA1858,MLA-PUZZLES,42,3999.0,100,100,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,['self_service_in'],138731979,SOMOS CRESKO,"['brand', 'large_seller', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,402,6871,0.13,0.06,0.81,7273,60 days,1743,60 days,0.0134,25,60 days,0.0438,77,60 days,0.0021,4,6,988.75,48.35,6804,9
MLA1289725996,Muñeca Lol Suprise Omg Fashion Doll 24cm Pink Chick Lelab,675477-MLA52264562898_112022,gold_special,https://www.mercadolibre.com.ar/muneca-lol-suprise-omg-fashion-doll-24cm-pink-chick-lelab/p/MLA20730788,MLA2968,MLA-DOLLS,43,13700.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,True,"['self_service_out', 'mandatory_free_shipping']",184777239,CACHAVACHA JUGUETERIAS,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,3126,70624,0.03,0.01,0.96,73750,60 days,8727,60 days,0.0064,60,60 days,0.0067,59,60 days,0.0022,21,6,3387.33,48.35,7240,7
MLA1108119607,Rompecabeza Puzzle 1000 Piezas Aurora Boreal Invierno Casa,691590-MLA47875916759_102021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1108119607-rompecabeza-puzzle-1000-piezas-aurora-boreal-invierno-casa-_JM,MLA1858,MLA-PUZZLES,44,3999.0,100,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,['self_service_in'],138731979,SOMOS CRESKO,"['brand', 'large_seller', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,402,6871,0.13,0.06,0.81,7273,60 days,1743,60 days,0.0134,25,60 days,0.0438,77,60 days,0.0021,4,6,988.75,48.35,6804,9
MLA688338626,Fresbee Frisbee Frisbi Plato Volador 10 Unidades - Gymtonic,647888-MLA31114620489_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-688338626-fresbee-frisbee-frisbi-plato-volador-10-unidades-gymtonic-_JM,MLA432254,MLA-TOYS_AND_GAMES,45,1862.0,250,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],79160026,GYMTONIC.OK,"['normal', 'credits_priority_4', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,1288,26696,0.03,0.02,0.95,27984,60 days,4862,60 days,0.0058,30,60 days,0.0188,86,60 days,0.0021,11,6,460.38,48.35,5349,17
MLA1231740589,Catan El Duelo - Juego De Mesa - Devir,605783-MLA46967959909_082021,gold_special,https://www.mercadolibre.com.ar/catan-el-duelo-juego-de-mesa-devir/p/MLA19764031,MLA1161,MLA-BOARD_GAMES,46,10299.0,1,1,"['standard_price_by_channel', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,True,['mandatory_free_shipping'],76997694,MAGIC-DEALERS-TCG,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,99,1891,0.02,0.02,0.96,1990,60 days,446,60 days,0.0063,3,60 days,0.0024,1,60 days,0.0,2,6,2546.43,48.35,7195,18
MLA824955185,"Jenga Gigante Familiar 45 Piezas Yenga, Juego, Diversion !!",872599-MLA32857987193_112019,gold_special,https://articulo.mercadolibre.com.ar/MLA-824955185-jenga-gigante-familiar-45-piezas-yenga-juego-diversion--_JM,MLA1161,MLA-BOARD_GAMES,47,2418.9,500,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",37597317,MANIA-ELECTRONIC,"['normal', 'eshop', 'mshops', 'credits_profile', 'credits_priority_4', 'messages_as_seller']",5_green,platinum,1353,17585,0.04,0.02,0.94,18938,60 days,2893,60 days,0.0105,33,60 days,0.0047,14,60 days,0.0057,18,6,598.07,48.35,6102,19
MLA911939789,Muñeco Nikirousi Ksicornito Blanco Neo Distroller 978264,704745-MLA45212475479_032021,gold_special,https://articulo.mercadolibre.com.ar/MLA-911939789-muneco-nikirousi-ksicornito-blanco-neo-distroller-978264-_JM,MLA2968,MLA-DOLLS,48,13490.0,150,50,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,True,True,"['self_service_out', 'mandatory_free_shipping']",128411524,KINDERLAND OFICIAL,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'credits_priority_4', 'messages_as_seller']",5_green,platinum,8309,180509,0.05,0.02,0.93,188818,60 days,30143,60 days,0.0125,397,60 days,0.1286,3638,60 days,0.0024,77,6,3335.4,48.35,6591,10
MLA852074500,Peluche Minecraft Creeper,760388-MLA53004591187_122022,gold_special,https://articulo.mercadolibre.com.ar/MLA-852074500-peluche-minecraft-creeper-_JM,MLA1166,MLA-STUFFED_TOYS,49,3179.0,500,100,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],5611472,COCKTAIL STORE,"['normal', 'credits_profile', 'messages_as_seller']",5_green,platinum,141,2479,0.02,0.03,0.95,2620,60 days,692,60 days,0.0,0,60 days,0.0406,28,60 days,0.0,1,6,786.01,48.35,6270,16
MLA1125415011,Katana De Kakashi 70cm Naruto Envio Gratis,652648-MLA49236643238_032022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1125415011-katana-de-kakashi-70cm-naruto-envio-gratis-_JM,MLA352391,MLA-TOY_SWORDS,50,5499.0,25,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],1021936896,CACERESLUZ20211118210315,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,227,4994,0.11,0.06,0.83,5221,60 days,1860,60 days,0.0051,10,60 days,0.1099,205,60 days,0.0015,3,6,1359.63,48.35,6942,1
MLA928755630,Folios Protectores Standard X75  Varios Colores Acá Magic Z,829943-MLA53817104408_022023,gold_special,https://articulo.mercadolibre.com.ar/MLA-928755630-folios-protectores-standard-x75-varios-colores-aca-magic-z-_JM,MLA3390,MLA-TRADING_CARD_GAMES,1,2599.0,500,50,"['good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],52856212,MAGIC Z,"['normal', 'credits_priority_4', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,327,8716,0.01,0.03,0.96,9043,60 days,1544,60 days,0.0,0,60 days,0.0048,7,60 days,0.0,1,6,642.6,48.35,6706,14
MLA1231956178,Poppi Bebe Con Caballito,717754-MLA43953717310_102020,gold_special,https://www.mercadolibre.com.ar/poppi-bebe-con-caballito/p/MLA19754605,MLA2968,MLA-DOLLS,2,3990.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],72555338,BABY MOVIL,"['normal', 'credits_priority_4', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,2800,46934,0.04,0.02,0.94,49734,60 days,11756,60 days,0.0095,118,60 days,0.0126,143,60 days,0.0063,79,6,986.53,48.35,7195,11
MLA896868320,Bateria Roja Grande Completa Y Con Baquito  Faydi,825319-MLA44060237183_112020,gold_special,https://articulo.mercadolibre.com.ar/MLA-896868320-bateria-roja-grande-completa-y-con-baquito-faydi-_JM,MLA90315,MLA-TOY_DRUMS,3,8286.39,150,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['MLA-chg-threshold-Feb-23', 'self_service_in', 'mandatory_free_shipping']",380185352,WEYNOSRL,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1034,22034,0.04,0.02,0.94,23068,60 days,5288,60 days,0.0045,25,60 days,0.0064,33,60 days,0.0034,19,6,2048.81,48.35,6468,4
MLA1144987275,Pista Tiburón Doble Metal Machines Auto Lanzador Zuru Wheels,820417-MLA50531946357_062022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1144987275-pista-tiburon-doble-metal-machines-auto-lanzador-zuru-wheels-_JM,MLA37616,MLA-CAR_RACE_TRACKS_AND_BLAST_LAUNCHERS,4,8699.0,250,1,"['standard_price_by_channel', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_out', 'mandatory_free_shipping']",55986122,TOYSMARKET.COM.AR,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,2294,34759,0.1,0.04,0.86,37053,60 days,5161,60 days,0.0085,47,60 days,0.023,118,60 days,0.0091,50,6,2150.83,48.35,7063,11
MLA759551064,Valija Decora Tu Pelo Juliana Grande Tv Intergames,884585-MLA44368029055_122020,gold_special,https://articulo.mercadolibre.com.ar/MLA-759551064-valija-decora-tu-pelo-juliana-grande-tv-intergames-_JM,MLA352340,MLA-TOY_PRETEND_SUITCASES,5,7532.99,150,1,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",380185352,WEYNOSRL,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1034,22034,0.04,0.02,0.94,23068,60 days,5288,60 days,0.0045,25,60 days,0.0064,33,60 days,0.0034,19,6,1862.53,48.35,5748,4
MLA603824682,Heladera Barbie Princesas Kitty Violeta Original Tv,308411-MLA20572084422_022016,gold_special,https://articulo.mercadolibre.com.ar/MLA-603824682-heladera-barbie-princesas-kitty-violeta-original-tv-_JM,MLA429193,MLA-TOY_REFRIGERATORS,6,13399.0,100,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",19714638,DUKE707,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,49,882,0.03,0.02,0.95,931,60 days,490,60 days,0.0079,4,60 days,0.0585,27,60 days,0.0,2,6,3312.9,48.35,4723,15
MLA928561746,Muñeco Godzilla Vs King Kong 20 Cm Dinosaurio Mono Battle,662687-MLA46641043241_072021,gold_special,https://articulo.mercadolibre.com.ar/MLA-928561746-muneco-godzilla-vs-king-kong-20-cm-dinosaurio-mono-battle-_JM,MLA3422,MLA-ACTION_FIGURES,7,5290.0,200,1,"['good_quality_thumbnail', 'standard_price_by_channel', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,False,['self_service_in'],777306509,CARLF_TIEND,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,613,12362,0.02,0.03,0.95,12975,60 days,2208,60 days,0.0043,10,60 days,0.0038,8,60 days,0.0043,10,6,1307.95,48.35,6704,1
MLA1285509559,Armatron Transformable Colono X31 Piezas Para Armar,843661-MLA27227694547_042018,gold_special,https://www.mercadolibre.com.ar/armatron-transformable-colono-x31-piezas-para-armar/p/MLA20720025,MLA1157,MLA-TOY_BUILDING_SETS,8,1360.0,1,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",drop_off,me2,False,False,['self_service_in'],1016189184,MONKEY TOYS.,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,63,906,0.1,0.08,0.82,969,60 days,353,60 days,0.0132,5,60 days,0.0983,35,60 days,0.0,1,6,336.26,48.35,7235,1
MLA1103857996,Frutas Y Verduras Para Cortar Con Abrojo Cocina De Calesita,977130-MLA47547140269_092021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1103857996-frutas-y-verduras-para-cortar-con-abrojo-cocina-de-calesita-_JM,MLA432827,MLA-TOYS_AND_GAMES,9,5199.0,200,1,"['loyalty_discount_eligible', 'standard_price_by_channel', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_out']",55986122,TOYSMARKET.COM.AR,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,2294,34759,0.1,0.04,0.86,37053,60 days,5161,60 days,0.0085,47,60 days,0.023,118,60 days,0.0091,50,6,1285.45,48.35,6777,11
MLA1164162895,Yo Yo X10 Unidades Para Personalizar Juego Yoyo X Mayor Ap,829623-MLA51606528338_092022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1164162895-yo-yo-x10-unidades-para-personalizar-juego-yoyo-x-mayor-ap-_JM,MLA433350,MLA-TOYS_AND_GAMES,10,2182.0,150,250,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,False,['self_service_in'],801993749,TERNURITAS JUGUETERIA,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1438,34225,0.05,0.03,0.92,35663,60 days,6011,60 days,0.0014,9,60 days,0.0023,14,60 days,0.0,0,6,539.5,48.35,7132,1
MLA1239388868,Mini Bellies Interactivo Bubblefart/poop Surprise Original,675142-MLA42273439755_062020,gold_special,https://www.mercadolibre.com.ar/mini-bellies-interactivo-bubblefartpoop-surprise-original/p/MLA19815197,MLA2968,MLA-DOLLS,11,7500.0,5,1,"['standard_price_by_channel', 'brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",41306352,LORENA -COSASDEONDA,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,432,7328,0.01,0.01,0.98,7760,60 days,1351,60 days,0.0042,6,60 days,0.0022,3,60 days,0.0063,9,6,1854.38,48.35,7199,15
