id,title,thumbnail_id,listing_type_id,permalink,category_id,domain_id,order_backend,price,sold_quantity,available_quantity,tags,shipping__logistic_type,shipping__mode,shipping__store_pick_up,shipping__free_shipping,shipping__tags,seller__id,seller__nickname,seller__car_dealer,seller__tags,seller__car_dealer_logo,seller__seller_reputation__level_id,seller__seller_reputation__power_seller_status,seller__seller_reputation__transactions__canceled,seller__seller_reputation__transactions__completed,seller__seller_reputation__transactions__ratings__negative,seller__seller_reputation__transactions__ratings__neutral,seller__seller_reputation__transactions__ratings__positive,seller__seller_reputation__transactions__total,seller__seller_reputation__metrics__sales__period,seller__seller_reputation__metrics__sales__completed,seller__seller_reputation__metrics__claims__period,seller__seller_reputation__metrics__claims__rate,seller__seller_reputation__metrics__claims__value,seller__seller_reputation__metrics__delayed_handling_time__period,seller__seller_reputation__metrics__delayed_handling_time__rate,seller__seller_reputation__metrics__delayed_handling_time__value,seller__seller_reputation__metrics__cancellations__period,seller__seller_reputation__metrics__cancellations__rate,seller__seller_reputation__metrics__cancellations__value,installments__quantity,installments__amount,installments__rate,days_remaining,years_active
MLA619168272,Muestras Preparados Para Microscopio X 12 Portaobjetos,703472-MLA31120858316_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-619168272-muestras-preparados-para-microscopio-x-12-portaobjetos-_JM,MLA32230,MLA-MICROSCOPES,10,3984.13,100,1,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'dragged_bids_and_visits', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],91279849,PMCVENTAS,False,"['normal', 'credits_priority_4', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,430,9475,0.0,0.01,0.99,9905,60 days,1626,60 days,0.004,7,60 days,0.0084,13,60 days,0.0,2,6.0,985.08,48.35,4816,17
MLA899196894,Adaptador Lentes Olympus Om A Canon Eos ,794393-MLA44199257590_112020,gold_special,https://articulo.mercadolibre.com.ar/MLA-899196894-adaptador-lentes-olympus-om-a-canon-eos-_JM,MLA38270,MLA-LENS_ADAPTER_RINGS,11,7999.0,25,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",508798311,BSK-IMPORTS,False,"['normal', 'credits_profile', 'messages_as_seller']",,5_green,platinum,3015,34351,0.03,0.03,0.94,37366,60 days,6571,60 days,0.0059,42,60 days,0.0231,145,60 days,0.0032,23,6.0,1977.75,48.35,6484,3
MLA861319009,Pack 10 Fotos Tipo Polaroid Con Mensaje Personalizado ,798268-MLA42147097685_062020,gold_special,https://articulo.mercadolibre.com.ar/MLA-861319009-pack-10-fotos-tipo-polaroid-con-mensaje-personalizado-_JM,MLA73569,MLA-PHOTOGRAPHY_ACCESSORIES_AND_SPARE_PARTS,12,750.0,100,500,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,[],151285462,GOTTHESTORE,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,,5,151,0.0,0.01,0.99,156,365 days,151,365 days,0.0,0,365 days,0.0363,2,365 days,0.0,0,6.0,185.44,48.35,6313,9
MLA1142488656,Binocular Shilba Raptor 8 X 42 Mm Premium Avistaje Optica,751232-MLA50304498528_062022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1142488656-binocular-shilba-raptor-8-x-42-mm-premium-avistaje-optica-_JM,MLA4707,MLA-BINOCULARS,13,35550.0,2,1,"['good_quality_picture', 'good_quality_thumbnail', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",117905158,3 GRILLITOS,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,975,15506,0.03,0.04,0.93,16481,60 days,5127,60 days,0.0057,31,60 days,0.006,27,60 days,0.0025,14,6.0,8789.74,48.35,7047,10
MLA916719504,Album Vertigo 10x15 100 Fotos Libro Clasico Tapa Dura Vgo,737946-MLA47064593662_082021,gold_special,https://articulo.mercadolibre.com.ar/MLA-916719504-album-vertigo-10x15-100-fotos-libro-clasico-tapa-dura-vgo-_JM,MLA36496,MLA-PHOTO_ALBUMS,14,1199.0,500,1,"['good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_out']",186922121,FULL REGALOS,False,"['normal', 'credits_priority_4', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,4106,86543,0.03,0.02,0.95,90649,60 days,22310,60 days,0.0013,32,60 days,0.0,0,60 days,0.0,0,6.0,296.45,48.35,6624,7
MLA686932898,Funda Bolsa Sumergible Universal Celular Con Correa,768234-MLA31018032150_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-686932898-funda-bolsa-sumergible-universal-celular-con-correa-_JM,MLA17966,MLA-WATERPROOF_CAMERA_CASES,15,2679.0,5,50,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,True,['self_service_in'],1382834,TECNOESHOP_CBA,False,"['normal', 'credits_priority_4', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,3394,40060,0.03,0.01,0.96,43454,60 days,6939,60 days,0.0147,112,60 days,0.0091,63,60 days,0.0112,86,6.0,662.38,48.35,5339,16
MLA612529626,Tripode Plegable Ideal Camara Fotos Video Daza Con Bolso,748848-MLA45376090565_032021,gold_pro,https://articulo.mercadolibre.com.ar/MLA-612529626-tripode-plegable-ideal-camara-fotos-video-daza-con-bolso-_JM,MLA62527,MLA-CAMERA_TRIPODS,16,6799.0,500,50,"['dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,True,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",47316577,PLANETAZENOK,False,"['normal', 'eshop', 'medium_seller', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,5612,78642,0.03,0.03,0.94,84254,60 days,11257,60 days,0.0119,144,60 days,0.0073,84,60 days,0.0032,39,6.0,1133.17,0.0,6605,14
MLA1177812121,Album Para 200 Fotos 13x18  Liso Marca Vertigo,970050-MLA51701890573_092022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1177812121-album-para-200-fotos-13x18-liso-marca-vertigo-_JM,MLA36496,MLA-PHOTO_ALBUMS,17,2397.0,25,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],336432825,VFH FRAME,False,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,silver,7,189,0.0,0.0,1.0,196,60 days,134,60 days,0.0,0,60 days,0.0,0,60 days,0.0,1,6.0,592.66,48.35,7151,4
MLA1148977867,Lupa Microscopio Portátil 60x De Mano Joyero Monocular,744503-MLA50939065248_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1148977867-lupa-microscopio-portatil-60x-de-mano-joyero-monocular-_JM,MLA32230,MLA-MICROSCOPES,18,1259.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,[],382518761,LAPLATATRADESAS,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,2412,31495,0.13,0.04,0.83,33907,60 days,9640,60 days,0.014,148,60 days,0.0391,362,60 days,0.0099,105,6.0,311.29,48.35,7093,4
MLA1122118488,Tarjeta De Memoria Sandisk Sdsqxa1-512g-gn6ma  Extreme Con Adaptador Sd 512gb,736773-MLA40945652299_022020,gold_special,https://www.mercadolibre.com.ar/tarjeta-de-memoria-sandisk-sdsqxa1-512g-gn6ma-extreme-con-adaptador-sd-512gb/p/MLA14217690,MLA9467,MLA-MEMORY_CARDS,19,42990.0,5,1,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'mandatory_free_shipping']",10104145,IXXVENTASXXI,False,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,gold,139,2239,0.01,0.02,0.97,2378,60 days,251,60 days,0.0,2,60 days,0.0,0,60 days,0.0,0,6.0,10629.28,48.35,6916,20
MLA642491727,Brazo Soporte Boom Cenital Jirafa 160cm Phottix Contrapeso,946355-MLA31138910568_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-642491727-brazo-soporte-boom-cenital-jirafa-160cm-phottix-contrapeso-_JM,MLA417788,MLA-PHOTOGRAPHY_ACCESSORIES_AND_SPARE_PARTS,20,34500.0,50,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",209817907,POWER-FOTO,False,"['brand', 'large_seller', 'credits_profile', 'messages_as_seller']",,5_green,platinum,318,6613,0.0,0.0,1.0,6931,60 days,573,60 days,0.0,2,60 days,0.0,0,60 days,0.0,0,6.0,8530.12,48.35,5703,6
MLA639406341,Filtro Nd 67mm Densidad Neutra 0.9 Tiffen Usa  Nuevo Gtia,628397-MLA31074859629_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-639406341-filtro-nd-67mm-densidad-neutra-09-tiffen-usa-nuevo-gtia-_JM,MLA2893,MLA-LENS_FILTERS,21,15624.0,5,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",193139089,DIGITAL-ZOOM SRL,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,184,2867,0.01,0.02,0.97,3051,60 days,705,60 days,0.0054,4,60 days,0.0935,57,60 days,0.0,2,6.0,3863.03,48.35,5299,7
MLA1114399774,Funda Carterita Fujifilm Instax Mini 11 Original Ice White,892093-MLA48406725022_122021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1114399774-funda-carterita-fujifilm-instax-mini-11-original-ice-white-_JM,MLA50089,MLA-CAMERA_CASES,22,17999.0,25,1,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",18025836,LRPC ELECTRONICA,False,"['normal', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,173,5781,0.0,0.01,0.99,5954,60 days,716,60 days,0.0,0,60 days,0.0,0,60 days,0.0,2,6.0,4450.25,48.35,7096,15
MLA926005360,Carcasa Original Media Dji Mavic Mini 2 4k Envios Oficial!,741266-MLA46428732660_062021,gold_special,https://articulo.mercadolibre.com.ar/MLA-926005360-carcasa-original-media-dji-mavic-mini-2-4k-envios-oficial-_JM,MLA413448,MLA-DRONE_BODY_SHELLS,23,20923.32,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'mandatory_free_shipping']",43686914,DJI.STORE,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,153,1447,0.03,0.01,0.96,1600,60 days,444,60 days,0.0061,3,60 days,0.0431,20,60 days,0.0,2,6.0,5173.29,48.35,6685,15
MLA921002938,Fondo Infinito Blanco 1.50 X 3 Mts -  C/estructrura ,668550-MLA44726560038_012021,gold_special,https://articulo.mercadolibre.com.ar/MLA-921002938-fondo-infinito-blanco-150-x-3-mts-cestructrura-_JM,MLA411870,MLA-PHOTOGRAPHY_BACKDROPS,24,11499.0,50,500,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",46138418,ZYKE PRODUCCIONES,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,409,4015,0.03,0.02,0.95,4424,60 days,711,60 days,0.0105,8,60 days,0.0702,50,60 days,0.0,0,6.0,2843.13,48.35,6653,12
MLA616356242,Cable Splitter Pulpito 1 A 8 P/ Fuente Camas Seguridad Cctv,824282-MLA32018693239_082019,gold_special,https://articulo.mercadolibre.com.ar/MLA-616356242-cable-splitter-pulpito-1-a-8-p-fuente-camas-seguridad-cctv-_JM,MLA38186,MLA-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,25,645.0,100,1,"['good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'brand_verified', 'dragged_bids_and_visits', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],106428344,SOLUCIONES DATAYCOM,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,202,3829,0.02,0.02,0.96,4031,60 days,1148,60 days,0.0106,13,60 days,0.0395,43,60 days,0.0049,6,6.0,159.48,48.35,4795,10
MLA1274291741,Correa Mano Camara Reflex Digital Film,626306-MLA52751318174_122022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1274291741-correa-mano-camara-reflex-digital-film-_JM,MLA69938,MLA-CAMERA_STRAPS,26,2915.0,4,1,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],97756565,ENKACCESORIOS,False,"['normal', 'credits_priority_4', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,147,3003,0.0,0.01,0.99,3150,60 days,591,60 days,0.0,1,60 days,0.0017,1,60 days,0.0,0,6.0,720.73,48.35,7222,16
MLA918151888,"Kit Foto Octo Sombrilla 120cm + Tripode 2,6m + Porta Lampara",754904-MLA50579778513_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-918151888-kit-foto-octo-sombrilla-120cm-tripode-26m-porta-lampara-_JM,MLA38192,MLA-PHOTOGRAPHY_ACCESSORIES_AND_SPARE_PARTS,27,46999.9,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",89819835,TEKHNOLOGIA,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,628,9891,0.01,0.01,0.98,10519,60 days,1739,60 days,0.0113,21,60 days,0.0066,11,60 days,0.0048,9,6.0,11620.73,48.35,6634,17
MLA1141494001,Iluminado Luz Led Godox Sl60w Estudio Video 5600k Color,820087-MLA52042755350_102022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1141494001-iluminado-luz-led-godox-sl60w-estudio-video-5600k-color-_JM,MLA38267,MLA-CONTINUOUS_LIGHTING,28,116999.9,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",89819835,TEKHNOLOGIA,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,628,9891,0.01,0.01,0.98,10519,60 days,1739,60 days,0.0113,21,60 days,0.0066,11,60 days,0.0048,9,6.0,28928.23,48.35,7041,17
MLA880654913,Tarjeta Memoria Compact Flash 2gb Sandisk Cf Canon Nikon,991628-MLA43578512042_092020,gold_special,https://articulo.mercadolibre.com.ar/MLA-880654913-tarjeta-memoria-compact-flash-2gb-sandisk-cf-canon-nikon-_JM,MLA3553,MLA-MEMORY_CARDS,29,11730.0,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['fs_threshold_mla_change_feb2021', 'self_service_in', 'mandatory_free_shipping']",240552793,NEW.SYSTEM,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,602,5619,0.05,0.02,0.93,6221,60 days,840,60 days,0.0099,9,60 days,0.0,0,60 days,0.0,0,6.0,2900.24,48.35,6420,6
MLA1127901040,Binocular Shilba Adventure Hd 8x40 Avistaje Camping Caza,816962-MLA51163318132_082022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1127901040-binocular-shilba-adventure-hd-8x40-avistaje-camping-caza-_JM,MLA4707,MLA-BINOCULARS,30,27260.0,5,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",73223464,CABOCORRIENTES,False,"['normal', 'credits_priority_4', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,1713,27721,0.01,0.02,0.97,29434,60 days,5973,60 days,0.0071,45,60 days,0.0093,42,60 days,0.0046,29,6.0,6740.03,48.35,6957,11
MLA928660023,"Tapa Canon De 49mm Original, Nuevo Modelo, Made In Japan",944274-MLA46652220445_072021,gold_special,https://articulo.mercadolibre.com.ar/MLA-928660023-tapa-canon-de-49mm-original-nuevo-modelo-made-in-japan-_JM,MLA69879,MLA-LENS_CAPS,31,3990.0,4,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,[],4121725,INTER-FOT,False,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,gold,100,1086,0.0,0.02,0.98,1186,60 days,295,60 days,0.0092,3,60 days,0.0074,2,60 days,0.0,0,6.0,986.53,48.35,6705,21
MLA776767382,Braun Germany Binocular 10-30x60 Garantía 1año - Rep.oficial,842109-MLA31064677243_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-776767382-braun-germany-binocular-10-30x60-garantia-1ano-repoficial-_JM,MLA4707,MLA-BINOCULARS,32,31716.0,250,1,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'mandatory_free_shipping']",134881656,SIGMAARG,False,"['brand', 'large_seller', 'mshops', 'developer', 'credits_profile', 'messages_as_seller']",,5_green,platinum,211,3231,0.01,0.01,0.98,3442,60 days,742,60 days,0.0076,6,60 days,0.0013,1,60 days,0.0,0,6.0,7841.78,48.35,6668,9
MLA1130140032,Soporte Porta Fondo Sinfin Visico 305*280cm Bolso+ 4 Broches,634917-MLA49533255167_032022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1130140032-soporte-porta-fondo-sinfin-visico-305280cm-bolso-4-broches-_JM,MLA414212,MLA-PHOTOGRAPHY_BACKDROP_STANDS,33,25712.36,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",78568848,MEGAFOTO,False,"['normal', 'credits_priority_4', 'eshop', 'mshops', 'medium_seller', 'credits_profile', 'messages_as_seller']",,5_green,platinum,614,13476,0.0,0.0,1.0,14090,60 days,1377,60 days,0.0,2,60 days,0.0007,1,60 days,0.0,1,6.0,6357.38,48.35,6972,18
MLA856622829,Portaretrato Tipo Box Madera 20x30 9402 Negro O Blanco Vgo  ,807966-MLA43220146195_082020,gold_special,https://articulo.mercadolibre.com.ar/MLA-856622829-portaretrato-tipo-box-madera-20x30-9402-negro-o-blanco-vgo-_JM,MLA1634,MLA-PICTURE_FRAMES,34,3000.0,150,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],52307213,FOTOGAMA2011,False,"['normal', 'credits_priority_2', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,gold,123,2509,0.0,0.01,0.99,2632,60 days,327,60 days,0.0,2,60 days,0.0234,7,60 days,0.0,1,6.0,741.75,48.35,6291,11
MLA1150931642,Portarretratos Plástico Colores 20x30 Cm Vgo Economico,639208-MLA51073560971_082022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1150931642-portarretratos-plastico-colores-20x30-cm-vgo-economico-_JM,MLA1634,MLA-PICTURE_FRAMES,35,1250.0,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",drop_off,me2,False,False,['self_service_in'],1067363923,QUELO FANTASIA,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,153,2786,0.07,0.0,0.93,2939,60 days,1292,60 days,0.0051,7,60 days,0.0128,17,60 days,0.0,1,6.0,309.06,48.35,7104,1
MLA1102490141,Portarretrato Madera Blanco Lunares 10x10cm,795793-MLA47431708849_092021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1102490141-portarretrato-madera-blanco-lunares-10x10cm-_JM,MLA1634,MLA-PICTURE_FRAMES,36,651.59,5,1,"['loyalty_discount_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,[],321786114,BAZART HOME,False,"['normal', 'eshop', 'credits_profile', 'messages_as_seller']",,5_green,platinum,147,3449,0.01,0.02,0.97,3596,60 days,595,60 days,0.0141,9,60 days,0.0,0,60 days,0.0062,4,6.0,161.11,48.35,6769,4
MLA830868248,Tripode Para Nivel Laser Camara Fotos Video Extensible 1.56m,618771-MLA51422362108_092022,gold_special,https://articulo.mercadolibre.com.ar/MLA-830868248-tripode-para-nivel-laser-camara-fotos-video-extensible-156m-_JM,MLA62527,MLA-CAMERA_TRIPODS,37,7588.0,50,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",76104882,COMPUCOM2004,False,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,712,13177,0.01,0.01,0.98,13889,60 days,2699,60 days,0.0,2,60 days,0.0003,1,60 days,0.0,0,6.0,1876.13,48.35,6138,18
MLA778224127,50 Porta Retratos De Acrílico 9x13! Souvenir Fc Acrilonline,973293-MLA41241503891_032020,gold_special,https://articulo.mercadolibre.com.ar/MLA-778224127-50-porta-retratos-de-acrilico-9x13-souvenir-fc-acrilonline-_JM,MLA1634,MLA-PICTURE_FRAMES,38,6195.0,25,250,"['good_quality_thumbnail', 'standard_price_by_channel', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",8902237,ACRIL ONLINE,False,"['normal', 'credits_active_borrower', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,264,8118,0.0,0.02,0.98,8382,60 days,1017,60 days,0.0028,3,60 days,0.0178,17,60 days,0.0,0,6.0,1531.71,48.35,5875,20
MLA1141486520,Iluminador Led Godox Sl100d 100w Filmacion Fx Video Bowens,952362-MLA50233112538_062022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1141486520-iluminador-led-godox-sl100d-100w-filmacion-fx-video-bowens-_JM,MLA38267,MLA-CONTINUOUS_LIGHTING,39,199999.9,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",89819835,TEKHNOLOGIA,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,628,9891,0.01,0.01,0.98,10519,60 days,1739,60 days,0.0113,21,60 days,0.0066,11,60 days,0.0048,9,6.0,49449.98,48.35,7041,17
MLA923166334,Álbum Estampado P/200 Fotos 10 X 15 Cm (pp46200/e),978929-MLA46221803476_052021,gold_special,https://articulo.mercadolibre.com.ar/MLA-923166334-album-estampado-p200-fotos-10-x-15-cm-pp46200e-_JM,MLA36496,MLA-PHOTO_ALBUMS,40,1940.0,5,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,[],365367387,LONGITUD KUATRO,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,95,1904,0.01,0.01,0.98,1999,60 days,518,60 days,0.0074,4,60 days,0.0065,3,60 days,0.0055,3,6.0,479.67,48.35,6668,3
MLA869168859,Filtro Uv Kenko 52mm - Congreso Caba - Envios A Todo El Pais,861274-MLA42764357061_072020,gold_special,https://articulo.mercadolibre.com.ar/MLA-869168859-filtro-uv-kenko-52mm-congreso-caba-envios-a-todo-el-pais-_JM,MLA2893,MLA-LENS_FILTERS,41,2453.95,5,1,"['poor_quality_picture', 'poor_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],97756565,ENKACCESORIOS,False,"['normal', 'credits_priority_4', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,147,3003,0.0,0.01,0.99,3150,60 days,591,60 days,0.0,1,60 days,0.0017,1,60 days,0.0,0,6.0,606.74,48.35,6353,16
MLA1103019594,Soporte De Camara Deportiva Para Parabrisas Nisuta Nsgso,882130-MLA47464671509_092021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1103019594-soporte-de-camara-deportiva-para-parabrisas-nisuta-nsgso-_JM,MLA416685,MLA-ACTION_CAMERA_MOUNTS,42,2975.01,5,1,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],227916904,WWW.SINOPSYSSHOP.AR,False,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,1440,18622,0.02,0.02,0.96,20062,60 days,3353,60 days,0.0096,35,60 days,0.0074,24,60 days,0.0071,26,6.0,735.57,48.35,6772,6
MLA605035125,Album 10x15 100 Fotos New Album Clasica Microcentro Lelab,761218-MLA43732759264_102020,gold_special,https://articulo.mercadolibre.com.ar/MLA-605035125-album-10x15-100-fotos-new-album-clasica-microcentro-lelab-_JM,MLA36496,MLA-PHOTO_ALBUMS,43,1478.99,250,1,"['dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],45691061,STORELELABSKYLIGHT,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,3375,62025,0.02,0.02,0.96,65400,60 days,9700,60 days,0.0091,94,60 days,0.0095,91,60 days,0.0089,92,6.0,365.68,48.35,4788,18
