id,title,thumbnail_id,listing_type_id,permalink,category_id,domain_id,order_backend,price,sold_quantity,available_quantity,tags,shipping__logistic_type,shipping__mode,shipping__store_pick_up,shipping__free_shipping,shipping__tags,seller__id,seller__nickname,seller__car_dealer,seller__tags,seller__car_dealer_logo,seller__seller_reputation__level_id,seller__seller_reputation__power_seller_status,seller__seller_reputation__transactions__canceled,seller__seller_reputation__transactions__completed,seller__seller_reputation__transactions__ratings__negative,seller__seller_reputation__transactions__ratings__neutral,seller__seller_reputation__transactions__ratings__positive,seller__seller_reputation__transactions__total,seller__seller_reputation__metrics__sales__period,seller__seller_reputation__metrics__sales__completed,seller__seller_reputation__metrics__claims__period,seller__seller_reputation__metrics__claims__rate,seller__seller_reputation__metrics__claims__value,seller__seller_reputation__metrics__delayed_handling_time__period,seller__seller_reputation__metrics__delayed_handling_time__rate,seller__seller_reputation__metrics__delayed_handling_time__value,seller__seller_reputation__metrics__cancellations__period,seller__seller_reputation__metrics__cancellations__rate,seller__seller_reputation__metrics__cancellations__value,installments__quantity,installments__amount,installments__rate,days_remaining,years_active
MLA1148534758,Llave Impacto Bateria Ion Litio 18 V Dowen Pagio 9993139,738252-MLA50893309251_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1148534758-llave-impacto-bateria-ion-litio-18-v-dowen-pagio-9993139-_JM,MLA188782,MLA-TOOL_AND_CONSTRUCTION_SUPPLIES,5,58482.0,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'mandatory_free_shipping']",152526035,POTO.COM.AR,False,"['normal', 'credits_priority_2', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,37,1382,0.0,0.03,0.97,1419,60 days,466,60 days,0.0,0,60 days,0.0087,4,60 days,0.0,0,6,14459.67,48.35,7258,9
MLA901956833,Maquina Corta Botellas Maquinacb + 5 Resistencias,621325-MLA45707446563_042021,gold_special,https://articulo.mercadolibre.com.ar/MLA-901956833-maquina-corta-botellas-maquinacb-5-resistencias-_JM,MLA377244,MLA-GLASS_CUTTERS,6,9949.99,150,100,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,True,['mandatory_free_shipping'],215842864,MAQCB,False,"['normal', 'credits_priority_4', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,gold,52,847,0.03,0.04,0.93,899,60 days,200,60 days,0.0,1,60 days,0.0048,1,60 days,0.0,0,6,2460.14,48.35,6508,6
MLA909741524,Soldadora Inverter Kommberg Kb-smart250 Azul Y Negra 50hz 220v,670890-MLA42433218641_072020,gold_special,https://www.mercadolibre.com.ar/soldadora-inverter-kommberg-kb-smart250-azul-y-negra-50hz-220v/p/MLA15701791,MLA5231,MLA-WELDING_MACHINES,7,39990.0,50,50,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'standard_price_by_channel', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",26448669,EKKON EXPERTOS,False,"['normal', 'eshop', 'developer', 'medium_seller', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,4420,75946,0.03,0.02,0.95,80366,60 days,11631,60 days,0.0099,122,60 days,0.057,552,60 days,0.0092,113,6,9887.53,48.35,6573,19
MLA748725494,Kit X 6 Lija Para Minitorno Con Eje Ruhlmann,951797-MLA46198103056_052021,gold_special,https://articulo.mercadolibre.com.ar/MLA-748725494-kit-x-6-lija-para-minitorno-con-eje-ruhlmann-_JM,MLA384753,MLA-SANDPAPERS,8,711.0,250,1,"['loyalty_discount_eligible', 'brand_verified', 'dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],149032484,ROSARINOFERRETERIAS,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1573,39604,0.02,0.01,0.97,41177,60 days,6294,60 days,0.0056,37,60 days,0.0077,47,60 days,0.0083,55,6,175.79,48.35,5682,9
MLA1128229272,"Kit De Lavado De Oro, Bandeja + Tamiz",789783-MLA49874877253_052022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1128229272-kit-de-lavado-de-oro-bandeja-tamiz-_JM,MLA30756,MLA-TOOL_AND_CONSTRUCTION_SUPPLIES,9,8079.0,200,50,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'MLA-chg-threshold-Feb-23', 'mandatory_free_shipping']",44489419,ARGENTINADETECTORES,False,"['normal', 'credits_priority_4', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,gold,29,813,0.01,0.01,0.98,842,60 days,176,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6,1997.53,48.35,6959,15
MLA1163529591,Minitorno Dremel 4000-3/36 175w 230v - 240v 50hz/60hz,901888-MLA52219240503_102022,gold_special,https://www.mercadolibre.com.ar/minitorno-dremel-4000-336-175w-230v-240v-50hz60hz/p/MLA18938510,MLA10072,MLA-MICRO_ROTARY_TOOLS,10,42900.0,3,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'moderation_penalty', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",drop_off,me2,False,True,['mandatory_free_shipping'],349343938,SEYCOSACIF,False,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,336,9317,0.04,0.01,0.95,9653,60 days,2050,60 days,0.0032,7,60 days,0.0,0,60 days,0.0,2,6,10607.02,48.35,7131,4
MLA1319290624,"Linga Cinta Amarre Criquet Traka Traka Tensor 4m 2,5 Cm",690072-MLA31675427701_082019,gold_special,https://articulo.mercadolibre.com.ar/MLA-1319290624-linga-cinta-amarre-criquet-traka-traka-tensor-4m-25-cm-_JM,MLA435545,MLA-TIE_DOWN_STRAPS,11,1071.12,100,500,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],372790244,LOMAS VIP,False,"['normal', 'credits_profile', 'messages_as_seller']",,5_green,platinum,4053,55704,0.07,0.04,0.89,59757,60 days,9446,60 days,0.0149,148,60 days,0.0133,121,60 days,0.0082,82,6,264.83,48.35,7271,4
MLA1109518466,Sierra Circular Eléctrica Philco Mepsc115 185mm 1200w 50hz V,975082-MLA53193601116_012023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1109518466-sierra-circular-electrica-philco-mepsc115-185mm-1200w-50hz-v-_JM,MLA5230,MLA-ELECTRIC_CIRCULAR_SAWS,12,15670.0,25,250,"['poor_quality_picture', 'poor_quality_thumbnail', 'extended_warranty_eligible', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",193832312,BUYNOW-ARG,False,"['normal', 'credits_profile', 'medium_seller', 'mshops', 'messages_as_seller']",,5_green,platinum,444,7758,0.06,0.02,0.92,8202,60 days,1016,60 days,0.0128,14,60 days,0.0147,15,60 days,0.0101,11,6,3874.41,48.35,6952,7
MLA1190125172,Carro Porta Herramientas Con Ruedas 4 En 1,857927-MLA51899750659_102022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1190125172-carro-porta-herramientas-con-ruedas-4-en-1-_JM,MLA372109,MLA-TOOL_BOXES,13,16500.0,250,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",462632455,SOMOS BRICO,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,181,3910,0.0,0.01,0.99,4091,60 days,970,60 days,0.0,2,60 days,0.0011,1,60 days,0.0,2,6,4079.62,48.35,7166,3
MLA1105158210,Balde Albañil Plástico Construcción Reforzado X 12 Unidades,716834-MLA42535176782_072020,gold_special,https://articulo.mercadolibre.com.ar/MLA-1105158210-balde-albanil-plastico-construccion-reforzado-x-12-unidades-_JM,MLA414176,MLA-PLUMB_BOBS,14,4544.55,100,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],181814046,FERRETERIA-MARTIN,False,"['normal', 'credits_open_market', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,1271,24084,0.01,0.01,0.98,25355,60 days,5364,60 days,0.0046,26,60 days,0.0102,52,60 days,0.0056,32,6,1123.64,48.35,6784,7
MLA910772709,Soldador Estaño Tipo Pistola 100 W 220 V Dowen Pagio 9993509,801794-MLA53061113130_122022,gold_special,https://articulo.mercadolibre.com.ar/MLA-910772709-soldador-estano-tipo-pistola-100-w-220-v-dowen-pagio-9993509-_JM,MLA380652,MLA-SOLDERING_IRONS,15,9800.78,500,1,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'mandatory_free_shipping']",299555398,BUL-MAK,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,329,7391,0.02,0.02,0.96,7720,60 days,836,60 days,0.0034,3,60 days,0.0035,3,60 days,0.0,0,6,2423.24,48.35,6582,5
MLA1268151699,"Alambre Flux 0,8mm Mig Sin Gas - Rollo 0,5 Kg En Caja",908385-MLA52700635965_122022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1268151699-alambre-flux-08mm-mig-sin-gas-rollo-05-kg-en-caja-_JM,MLA421380,MLA-METAL_WIRES,16,2250.0,100,500,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],528378942,HERRABOX SRL,False,"['normal', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1061,23209,0.02,0.02,0.96,24270,60 days,3987,60 days,0.0045,19,60 days,0.0025,10,60 days,0.0009,4,6,556.31,48.35,7218,3
MLA1110483354,Rotomartillo Hamilton Ultimate Ult130 Inalámbrico Naranja Frecuencia De 50hz 220v-240v,869496-MLA42700712240_072020,gold_special,https://www.mercadolibre.com.ar/rotomartillo-hamilton-ultimate-ult130-inalambrico-naranja-frecuencia-de-50hz-220v-240v/p/MLA15797226,MLA48869,MLA-HAMMER_DRILLS,17,62856.0,25,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,True,"['good_quality_picture', 'good_quality_thumbnail', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'self_service_out', 'mandatory_free_shipping']",666092077,STEELBIT,False,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,494,12351,0.03,0.0,0.97,12845,60 days,1343,60 days,0.0,1,60 days,0.0,0,60 days,0.0,0,6,15541.15,48.35,7195,2
MLA1153629724,Kit De Pinzas Para Mosaiquismo Cerámica Vidrio Azulejo ,661047-MLA51620131226_092022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1153629724-kit-de-pinzas-para-mosaiquismo-ceramica-vidrio-azulejo-_JM,MLA30798,MLA-CUTTING_PLIERS,18,9990.0,100,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",drop_off,me2,False,True,['mandatory_free_shipping'],286130434,INOMAX,False,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,773,16050,0.05,0.02,0.93,16823,60 days,2961,60 days,0.0019,6,60 days,0.0009,3,60 days,0.0,0,6,2470.03,48.35,7110,5
MLA783191049,Sierra Cortadora Sensitiva Ekkon 14pLG 2000w 2.7hp,750602-MLA50146705456_052022,gold_special,https://articulo.mercadolibre.com.ar/MLA-783191049-sierra-cortadora-sensitiva-ekkon-14plg-2000w-27hp-_JM,MLA455244,MLA-ABRASIVE_SAWS,19,29990.0,500,50,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'standard_price_by_channel', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",26448669,EKKON EXPERTOS,False,"['normal', 'eshop', 'developer', 'medium_seller', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,4420,75946,0.03,0.02,0.95,80366,60 days,11631,60 days,0.0099,122,60 days,0.057,552,60 days,0.0092,113,6,7415.03,48.35,5900,19
MLA918368174,Pistola Nebraska P/ Sopletear Aire Compresor Pico Largo,767524-MLA52001537445_102022,gold_special,https://articulo.mercadolibre.com.ar/MLA-918368174-pistola-nebraska-p-sopletear-aire-compresor-pico-largo-_JM,MLA371997,MLA-WELDING_BLOWTORCHES,20,1059.0,500,100,"['loyalty_discount_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],243229286,FERRETERIA FERNOLUZ,False,"['normal', 'credits_priority_2', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,4958,123182,0.03,0.03,0.94,128140,60 days,16880,60 days,0.0052,93,60 days,0.0123,204,60 days,0.0017,30,6,261.84,48.35,6635,6
MLA909688207,Combo Dewalt Cargador Dcb118 + Batería 5 Amp Atlas St,696585-MLA49542525340_042022,gold_special,https://articulo.mercadolibre.com.ar/MLA-909688207-combo-dewalt-cargador-dcb118-bateria-5-amp-atlas-st-_JM,MLA372121,MLA-TOOL_BATTERIES,21,52900.0,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment']",not_specified,not_specified,False,True,['is_flammable'],243291011,ATLAS STORE,False,"['normal', 'eshop', 'mshops', 'credits_priority_2', 'credits_profile', 'messages_as_seller']",,5_green,platinum,269,6459,0.02,0.0,0.98,6728,60 days,1113,60 days,0.0,1,60 days,0.0,0,60 days,0.0,1,6,13079.53,48.35,6573,6
MLA1198869929,Miniamoladora Angular Bosch Professional Gws 11-125 Azul 740 w 220 v Llaves,671904-MLA40566308891_012020,gold_special,https://www.mercadolibre.com.ar/miniamoladora-angular-bosch-professional-gws-11-125-azul-740w-220v-llaves/p/MLA13035275,MLA5229,MLA-POWER_GRINDERS,22,34600.0,0,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,True,['mandatory_free_shipping'],539783831,IDOS.COM,False,"['normal', 'credits_profile', 'messages_as_seller']",,5_green,platinum,388,7662,0.02,0.01,0.97,8050,60 days,2830,60 days,0.0043,13,60 days,0.0007,2,60 days,0.003,9,6,8554.85,48.35,7172,2
MLA854257988,Alicate Bulit Serie 600 6 Pulgadas,733718-MLA41738023703_052020,gold_special,https://articulo.mercadolibre.com.ar/MLA-854257988-alicate-bulit-serie-600-6-pulgadas-_JM,MLA30798,MLA-CUTTING_PLIERS,23,2996.0,500,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",422682314,CRAFTERSARG,False,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,4951,78734,0.05,0.01,0.94,83685,60 days,11367,60 days,0.0049,60,60 days,0.008,93,60 days,0.005,61,6,740.76,48.35,6309,3
MLA872796855,Soldadora Inverter 120a + Careta Fotesensible + 2 Escdra Bta,937834-MLA43136959625_082020,gold_special,https://articulo.mercadolibre.com.ar/MLA-872796855-soldadora-inverter-120a-careta-fotesensible-2-escdra-bta-_JM,MLA5231,MLA-WELDING_MACHINES,24,45000.0,25,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",70523468,FAENA SRL,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1115,23991,0.02,0.01,0.97,25106,60 days,2627,60 days,0.0036,10,60 days,0.0033,9,60 days,0.0014,4,6,11126.25,48.35,6375,6
MLA1115259467,Engrampadora Clavadora Manual Bremen Maletin + 1500 Grampas,638968-MLA48478029950_122021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1115259467-engrampadora-clavadora-manual-bremen-maletin-1500-grampas-_JM,MLA371993,MLA-MANUAL_STAPLERS_AND_BRAD_NAILERS,25,7899.0,150,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'MLA-chg-threshold-ago-22']",698118223,HERRAMIENTAS LITORAL,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1763,44897,0.03,0.0,0.97,46660,60 days,6402,60 days,0.0024,16,60 days,0.0036,24,60 days,0.0,2,6,1953.03,48.35,7131,2
MLA909413577,Medidor Temperatura Laser Infrarrojo Display Lcd Profesional,709360-MLA44975419731_022021,gold_special,https://articulo.mercadolibre.com.ar/MLA-909413577-medidor-temperatura-laser-infrarrojo-display-lcd-profesional-_JM,MLA431206,MLA-INFRARED_THERMOMETERS,26,10599.0,500,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",265484143,PIDEWEB,False,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,11543,260726,0.04,0.03,0.93,272269,60 days,41551,60 days,0.0091,400,60 days,0.0067,270,60 days,0.0009,41,6,2620.6,48.35,6735,5
MLA781155279,Grabadora Dibujadora Remarcado Cubierta Y 4 Cuchilla Gratis ,857005-MLA31144389866_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-781155279-grabadora-dibujadora-remarcado-cubierta-y-4-cuchilla-gratis-_JM,MLA30835,MLA-HEAT_GUNS,27,15370.0,500,1,"['loyalty_discount_eligible', 'standard_price_by_channel', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,True,"['fs_removed_by_tagger', 'self_service_out', 'mandatory_free_shipping']",63869733,KIT HERRAMIENTAS,False,"['normal', 'credits_active_borrower', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,481,11705,0.01,0.01,0.98,12186,60 days,2464,60 days,0.0019,5,60 days,0.0004,1,60 days,0.0054,14,6,3800.23,48.35,5887,11
MLA694985770,Engrapadora Metálica Black Jack C/valija Y Grapas Incluidas,939739-MLA43023308734_082020,gold_special,https://articulo.mercadolibre.com.ar/MLA-694985770-engrapadora-metalica-black-jack-cvalija-y-grapas-incluidas-_JM,MLA371993,MLA-MANUAL_STAPLERS_AND_BRAD_NAILERS,28,4949.99,250,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",230493045,FERRETERIA-EXPRESS,False,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,4473,79685,0.04,0.02,0.94,84158,60 days,10735,60 days,0.0077,88,60 days,0.0737,726,60 days,0.0091,103,6,1223.89,48.35,5391,6
MLA935521010,Rotomartillo Bosch Professional Gbh 4-32 Dfr Azul Con 900w De Potencia 220v,776262-MLA45154288327_032021,gold_pro,https://www.mercadolibre.com.ar/rotomartillo-bosch-professional-gbh-4-32-dfr-azul-con-900w-de-potencia-220v/p/MLA16120830,MLA48869,MLA-HAMMER_DRILLS,29,165560.86,5,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,['mandatory_free_shipping'],277638037,BOSCH ARGENTINA,False,"['brand', 'large_seller', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1204,23452,0.06,0.02,0.92,24656,60 days,2737,60 days,0.0034,10,60 days,0.0069,18,60 days,0.0083,24,6,27593.48,0.0,6752,5
MLA675941120,Manguera Oxigeno Acetileno Bitubo Goma 06/08mm Goodyear,857466-MLA28232998468_092018,gold_special,https://articulo.mercadolibre.com.ar/MLA-675941120-manguera-oxigeno-acetileno-bitubo-goma-0608mm-goodyear-_JM,MLA455575,MLA-INDUSTRIAL_HOSES,30,1550.0,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,[],240582387,INSUMOS CAC,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,161,1998,0.01,0.01,0.98,2159,60 days,388,60 days,0.0169,7,60 days,0.0662,10,60 days,0.012,5,6,383.24,48.35,5262,6
MLA1123171617,Eje Flexible Para Minitornos Varios - 1 Mts Largo,957297-MLA53018446071_122022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1123171617-eje-flexible-para-minitornos-varios-1-mts-largo-_JM,MLA10072,MLA-MICRO_ROTARY_TOOLS,31,2990.0,250,150,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],528378942,HERRABOX SRL,False,"['normal', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1061,23209,0.02,0.02,0.96,24270,60 days,3987,60 days,0.0045,19,60 days,0.0025,10,60 days,0.0009,4,6,739.28,48.35,6924,3
MLA619273546,Maquina De Broches + Broches Doble Aro +matriz,938188-MLA47650113592_092021,gold_special,https://articulo.mercadolibre.com.ar/MLA-619273546-maquina-de-broches-broches-doble-aro-matriz-_JM,MLA372000,MLA-RIVET_GUNS,32,13990.0,500,50,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",drop_off,me2,False,True,['mandatory_free_shipping'],207110080,TEXONCE,False,"['normal', 'credits_active_borrower', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,122,3923,0.01,0.01,0.98,4045,60 days,568,60 days,0.0,0,60 days,0.0017,1,60 days,0.0,0,6,3459.03,48.35,7108,6
MLA689439087,Pack 80 Tiras De Ph 0 - 14 - Pehachímetro Phmetro Medidor,913218-MLA40298028231_012020,gold_special,https://articulo.mercadolibre.com.ar/MLA-689439087-pack-80-tiras-de-ph-0-14-pehachimetro-phmetro-medidor-_JM,MLA372015,MLA-PH_METERS,33,456.15,5000,100,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],230220067,E-LABSHOP,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,302,7987,0.01,0.01,0.98,8289,60 days,924,60 days,0.0041,4,60 days,0.0161,15,60 days,0.0,0,6,112.78,48.35,5355,6
MLA621074071,Sierra Caladora Black Decker 420 Watts Ks501 Madera,761910-MLA48395676025_112021,gold_special,https://articulo.mercadolibre.com.ar/MLA-621074071-sierra-caladora-black-decker-420-watts-ks501-madera-_JM,MLA443207,MLA-JIG_SAWS,34,12800.0,150,1,"['brand_verified', 'catalog_listing_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",90062782,CENTRO DE MATERIALES,False,"['normal', 'eshop', 'medium_seller', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,1200,30702,0.0,0.01,0.99,31902,60 days,4117,60 days,0.003,13,60 days,0.0023,9,60 days,0.0037,16,6,3164.8,48.35,7075,17
MLA1127158594,Sopapa Sacabollos Auto Ventosa 5.6cm Dametro,833527-MLA49376276195_032022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1127158594-sopapa-sacabollos-auto-ventosa-56cm-dametro-_JM,MLA430445,MLA-SUCTION_CUP_DENT_PULLERS,35,799.0,250,250,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],306627641,PATAGONIA HOME,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,7214,147480,0.05,0.03,0.92,154694,60 days,25687,60 days,0.0077,208,60 days,0.0113,283,60 days,0.0022,61,6,197.55,48.35,6952,4
MLA1120651429,"Amoladora Angular Dewalt Dwe4559 De 50 hz/60 hz Amarilla 2400 w 220 v 1 Disco, + Accesorio",704408-MLA46318495737_062021,gold_special,https://www.mercadolibre.com.ar/amoladora-angular-dewalt-dwe4559-de-50hz60hz-amarilla-2400w-220v-1-disco-accesorio/p/MLA15317557,MLA5229,MLA-POWER_GRINDERS,36,71802.0,5,1,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",82253270,ARCO MAQUINARIAS,False,"['normal', 'credits_priority_4', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,159,4067,0.01,0.02,0.97,4226,60 days,528,60 days,0.0071,4,60 days,0.0357,18,60 days,0.0,0,6,17753.04,48.35,6907,13
MLA1125985648,Set Juego Extractor Rodamiento Rulemanes Bremen 50 Mm 9 Pz,731503-MLA53007233769_122022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1125985648-set-juego-extractor-rodamiento-rulemanes-bremen-50-mm-9-pz-_JM,MLA416564,MLA-BEARING_PULLERS,37,16499.0,100,1,"['standard_price_by_channel', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'mandatory_free_shipping']",698118223,HERRAMIENTAS LITORAL,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1763,44897,0.03,0.0,0.97,46660,60 days,6402,60 days,0.0024,16,60 days,0.0036,24,60 days,0.0,2,6,4079.38,48.35,6945,2
